Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Wikipedia,404995,i noticed that you are the major contributor to the articles. mind if i nominate &lt;url&gt; at &lt;url&gt;?,17,17,17,16,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A1T5YMBH35PDBX,A2QH1BQA6GR48O,A207OR9LV0PAPY,0.75557494480785747
Wikipedia,618995,''the sources are already there!'' have you even looked at it?,9,10,8,1,8,A2UFD1I8ZO1V4G,AYG3MF094634L,AZ1RJVNOZFIWV,A3TFQK7QK8X6LM,A3L8MJ1C4OEDGV,-2.0719002842874641
Wikipedia,101545,you made a \&#34minor change\&#34 to &lt;url&gt;&#58 while i agree that it should have been reverted&#44 i do not think a change of over 2000 is minor.  can you explain to me the rules for minor changes?,21,18,11,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,0.16613048112903872
Wikipedia,192086,i just occurred to me yesterday (while playing with the bushnell 7x50 marine binocs i got for my birthday)&#44 that the &lt;url&gt; section on rangefinding reticles might be worth its own article&#44 if for no other reason than that rangefinding reticles are used on other optics&#44 such as said binoculars (which have a compass and 5 milliradian graduated reticle) and some other specialized items&#44 such as golf rangefinding monoculars&#44 which use the standardized height of the flag as the known size item.  so what do you think--is there enough content in the rangefinding section to make a standalone article&#44 and do i provide enough argument to justify pulling it out&#44 and adding links from &lt;url&gt; and &lt;url&gt;?,13,13,13,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,-0.27691403878918674
Wikipedia,579195,it's possible he may not be an english speaker. do you know of a french version of that warning?,17,13,13,12,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,-0.2451633462396452
Wikipedia,81625,i might be able to lend a hand&#44 though it's not the most interesting article to me just as a matter of personal taste so i don't want to invest tons of time. what specifically do you want help with?,17,17,17,11,9,ANGX5PAAYGL9P,ANMGOZ451W9ZN,AZ1RJVNOZFIWV,A1KC138MX47DXA,A1F4D2PZ7NNWTL,-0.17840422729827138
Wikipedia,509055,i'm afraid i don't entirely understand what you mean. is there some conflict with using user authorization and the gpl license?,13,17,15,11,13,A233ONYNWKDIYF,A22SZHZTF72TRM,AHH34KPTA2LSS,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.023791284289027236
Wikipedia,348604,i can assist you with your sockpuppet report against him. :) will you like me to just fill it out for you?,17,21,17,21,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1.5735404160996456
Wikipedia,489947,as a former administrator&#44 and therefore a veteran editor who knows how wikipedia really works&#44 i am actually surprised you would even ask such a question with such an obvious answer. i suspect you were simply pointing out a perceived injustice with a question founded in a &lt;url&gt; that you yourself did not take seriously?,1,5,9,5,2,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A29B522D0BX6HN,-2.4962843518635558
Wikipedia,297566,what is a wall these days? 10 sentences?,9,16,7,10,19,A1BJTTNDDFZ3ZP,A26NYABOD7YBW8,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,A3L8MJ1C4OEDGV,-0.45279878735669987
Wikipedia,622385,i have made changes to &lt;url&gt;. is that acceptable?,17,13,17,18,17,A1VE0KG5BAO7EU,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A3454T4PU9GJM0,0.45140427982267262
Wikipedia,128291,would you mind doing the same for &lt;url&gt;?,21,17,9,17,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,0.64333245829178831
Wikipedia,349733,sure&#44 show me the glossary of terms link. also should the link be at the bottom vs the top&#44 or perhaps not at all and instead be something linked-to from the main article of &lt;url&gt; ?,17,7,13,15,17,A2UFD1I8ZO1V4G,A6YO9886DY2SC,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.085095772096301259
Wikipedia,556719,he's already been blocked&#44 as far as i can tell.  is there anything else that needs to be done&#44 at this point?,17,13,13,14,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2VMJFBCB921NI,AYG3MF094634L,A1F4D2PZ7NNWTL,0.085461446346428466
Wikipedia,628846,in fact you did link&#44 and the user has archived the page and gotten rid of it. do you know which section he should be looking for?,5,17,13,17,13,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,-0.14794701687093342
Wikipedia,9522,hello&#44 thank you for adding interesting content to &lt;url&gt; &lt;url&gt;.  are you able to provide &lt;url&gt; that will help the content meet our \&#34&lt;url&gt;\&#34 standard?,17,17,25,19,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,0.84342549263808431
Wikipedia,489419,i was just now leaving a note on ruhrfisch's talk page&#44 and noticed that you'd left a note there.  i wrote about the &lt;url&gt; the other day&#44 the first time that i've ever created an nrhp article: would you be willing to check it&#44 and to add to the infobox if there's something that can easily be added?,21,17,17,17,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,1.1879810360259075
Wikipedia,150604,i'm curious&#44 have you had a chance to look through &lt;url&gt; for anything relevant to the cru articles?  weren't the \&#34amazongate\&#34 claims (and their subsequent retractions by news corporation-owned ''the times'' and ''the sunday times'') connected to the cru coverage?,17,13,13,13,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1GIK4ZW3WYSTU,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,0.16594877013672185
Wikipedia,604911,there is a very nice moving picture at &lt;url&gt; which illustrates the bisection method. can we get it for our version?,21,21,17,13,17,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1T5YMBH35PDBX,0.9647962087747064
Wikipedia,407407,i am looking at your article on &lt;url&gt;&#44 and noticed that you are the author of a change suggesting that sec61 transports extra peptides not displayed by mhc class i into cytosol.  do you have a reference for this?,17,13,17,13,11,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,AI4WWBB2PNCKH,0.028689187509522828
Wikipedia,95558,ack&#44 hit the wrong button?  how do you manage that?,13,9,13,13,13,A2UFD1I8ZO1V4G,A1UEZLJ583HSV5,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,-0.5318436077556592
Wikipedia,427348,hi&#44 yes i love your stats tool too. but could it also cover wikiversity and perhaps the other sister projects?,13,16,19,6,17,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.20910954247260821
Wikipedia,595804,i have also put speedy delete tags on &lt;url&gt; and &lt;url&gt;.  was there any particular reason to move your useruser talk pages to that name&#44 and back again?,16,9,18,7,13,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,-0.02295809748026565
Wikipedia,153157,hi&#44 i was just going to query your recent removal of the &lt;url&gt; article&#44 without merging any of the article's content into &lt;url&gt;'s article. was there any particular reason for the loss of content?,9,6,21,21,19,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A3E157ZN8XPUKJ,A26NYABOD7YBW8,A38WUWONC7EXTO,0.25588392846239721
Wikipedia,531493,&lt;url&gt;.  draft beer?,13,13,13,13,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,-0.23120502376521693
Wikipedia,52489,it's amazing how selective our memory can be. how's the project going along?,13,13,11,21,15,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,-0.12547657564290429
Wikipedia,523932,thanks anon. better now?,10,19,21,17,16,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.68447042717488793
Wikipedia,627626,that was a &lt;url&gt;&#44 rather than an &lt;url&gt;. is that what you intended?,13,16,15,21,17,A233ONYNWKDIYF,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A204JAK7QRDWVM,A1KC138MX47DXA,0.15497001417457207
Wikipedia,332347,in &lt;url&gt;&#44 people seemed to agree with you&#44 but i just don't understand your proposal. so&#44 what exactly do you mean in terms of category renaming\/merging\/recategorization?,9,13,14,13,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1T5YMBH35PDBX,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.36582882017467711
Wikipedia,383005,i have just put the article to peer review. would you care to take a look?,21,21,25,16,17,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,1.2539395752200169
Wikipedia,387212,dude&#44 what's going on? why are you leaving?,9,9,11,15,13,A2YFPO0N4GIS25,A21753FQKCM5DQ,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,-0.82035388012185262
Wikipedia,626868,uh&#44 okay lol :)  no&#44 i dont think i am (although i dont remember drinking any at all..)&#44 and um? okay?,9,5,9,10,21,A233ONYNWKDIYF,A2QN0EGBRGJU1M,AC25X12LNYY6Y,AMJAP6BGF5LVM,A2NRW37D7QPLRE,-0.72560395040318393
Wikipedia,134181,i don't have the full list online&#44 but i do have the 07-08 ajhl record book.  are there any specific seasons or teams you are looking for?,17,13,19,14,19,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1T5YMBH35PDBX,A2GODV4YZGD8X9,0.6010968557567502
Wikipedia,605170,excuse me&#44 but &lt;url&gt; seems to have slept through its normal editing period last night. is it still working?,13,17,13,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.035637263715335564
Wikipedia,509719,ditto? whats the deal?,7,12,14,13,13,A34A6MSJTD9A4L,AYG3MF094634L,A2ULMYRKQMNNFG,A204JAK7QRDWVM,A37ADCYLCSB5O2,-0.74217844398796673
Wikipedia,141947,replied on my talk. btw&#44 do you have access to the paid nyt articles or any of the paid newspaper archives?,17,13,21,13,9,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,0.25499535611992757
Wikipedia,21293,hi&#44 i understand that the wp:coi rules would still apply&#44 regardless of username. could you kindly approve the change in my user name from cecn to funshine?,21,22,25,25,17,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3BY68N6X2BEGS,AIPK94CUWL45W,1.6545423692554746
Wikipedia,12993,after finally reaching some agreement not to declare &#34what christians believe&#34 about a controversial point&#44 why did you just revert the beginning of the article to make such a declaration?  can we please drop the pov declaration?,14,9,13,9,18,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,-0.20356951324489642
Wikipedia,40728,hi&#44 i was wondering why it is that &lt;url&gt; only has two articles in it -- and whether it should be kept. has it ever been more fully populated?,15,15,13,21,17,A1ST1WRDA4ALST,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.3660285225285545
Wikipedia,484266,you've seen the rr crossing sign&#44 such as image:highway-rail_grade_crossing_advance_warning_sign.svg. how about this idea for a \&#343rr crossing\&#34 sign?,13,13,13,13,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,-0.38099437590229862
Wikipedia,622995,well...  pretty much most of what was in the old table&#44 and the category links.  may i get in touch with you via e-mail to work on the specifics?,21,13,21,9,15,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.4711205346620207
Wikipedia,153809,that user &lt;url&gt; moved &lt;url&gt; page for no reason and i do not understand why it was moved or why a persistent vandalist like this was allowed to move it. is there anyway at all to get it moved back and that user permanently banned?,9,9,13,13,9,A3I83CQLOZRO79,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,AIPK94CUWL45W,-0.81142604203611557
Wikipedia,629304,...this may just mean that i'm willing to expand my view of the word &#34ancestor&#34 arbitrarily far&#44 although finding a ribosome-like organism sans nucleic acids and a replicating rna-like organism sans proteins would probably break it. on the other hand&#44 it'd be really cool and help explain abiogensis&#44 so&#44 who'd really care?,13,13,12,17,13,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,-0.05362643354551376
Wikipedia,148704,i'm curious: how do you make those beautiful coats of arms? do you have a script that generates them from the heraldic descriptions&#44 or do you make them by hand?,13,13,17,25,25,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.85603306665378975
Wikipedia,455372,i'm just saying that kingboyk hasn't really been editing lately.  so if you're actually interested in resolving an issue&#44 why not take it to a noticeboard?,16,5,7,3,9,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,-1.2341491856296254
Wikipedia,153079,i am having trouble finding evidence of wac\u0142awowo in avondale. there don't appear to be any sources&#58 is it possible that the spelling is off?,17,13,14,13,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A1T5YMBH35PDBX,A2QH1BQA6GR48O,A207OR9LV0PAPY,0.20065786589851003
Wikipedia,623961,you removed posts by me as well.  do you have any explanation?,12,9,10,9,13,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,-0.96085888736116198
Wikipedia,125408,how about saying that the fastest flow is near the deepest part of the channel&#44 and that in most meanders this is near the outer bank?  what do you think?,17,17,17,13,19,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,AI4WWBB2PNCKH,0.64045326825114635
Wikipedia,601180,these edits were made after his latest block began.&lt;url&gt; is accusing arcom of topic banning him \&#34in absentia\&#34 a personal attack against the members of arbcom?,13,17,13,9,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.36433849545602054
Wikipedia,306099,when i upload &lt;url&gt; i get &lt;url&gt; can you fix it? also why is &lt;url&gt; showing the old logo?,13,13,9,13,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,-0.32813907038718371
Wikipedia,619716,i am the bot owner&#44 and i replied just above your comment&#44 explaining the situation. is there some other problem&#44 or some other comment i didn't respond to?,18,16,19,11,8,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,0.40522408347227989
Wikipedia,470794,i'm also confused as to why the &lt;url&gt; article is linked to the png file&#44 but that that file is \&#34not there\&#34&#44 but seems to redirect in some way to the svg file. has the png file been changed to svg and the link from the article not changed?,13,13,13,13,15,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,-0.10468557141278359
Wikipedia,582698,omg! do phaedriel and acalamari have a wikicrush on each other?,13,17,13,1,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,-0.12075680690361563
Wikipedia,10383,despite my best efforts&#44 i've been unable to find the coordinates for the &lt;url&gt;: it's a specific little spot somewhere on a rail line between two villages&#44 3 miles apart.  is the &#34coord missing&#34 template appropriate&#44 since they're missing&#44 or is it inappropriate&#44 since i believe that no reliable source has that information?,15,17,16,17,10,A2VMJFBCB921NI,AYG3MF094634L,AC25X12LNYY6Y,AI3J83EIW9EOK,A1F4D2PZ7NNWTL,0.44763809789461967
Wikipedia,415186,just looking at that photo and the one in the article makes me feel cold :).   i just finished this article &lt;url&gt; a week or so ago&#44 and wonder if those forward operating locations are tied into intercepts from those norad radar sites ?,13,17,17,16,18,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3GOI327COFGY5,A2GODV4YZGD8X9,A29B522D0BX6HN,0.55177460089533359
Wikipedia,42833,also&#44 u201ccould be expectedu201d? by whom?,11,14,5,10,13,ANGX5PAAYGL9P,A22SZHZTF72TRM,A21753FQKCM5DQ,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,-0.68162337722241306
Wikipedia,560520,feeling tired&#44 stressed&#44 not clear? the talk page for antractica might be just that (although i have alerted another admin before you) straw on the camels back ?,13,13,12,9,13,A233ONYNWKDIYF,A34A6MSJTD9A4L,A1F4D2PZ7NNWTL,A15YL2MKU0RY98,A9LK8OAITVXOQ,-0.26849970700905013
Wikipedia,62466,i think the article needs work. for example&#44 i think \&#34u.s. late 1980s - 1990s\&#34 should after \&#34detroit sound.\&#34 \&#34uk 1990s\&#34 should after \&#34u.s. late 1980s - 1990s.\&#34 what do you think?,17,17,17,13,21,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.61899305076495315
Wikipedia,164962,i'm getting a little nervous that the fac's not attracting much attention. you know fac much better than i do&#44 should i be worried yet?,17,19,13,15,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,0.22812174224192608
Wikipedia,494487,thanks for blocking this user -- he promptly erased the warnings on his talk page (i put them back).  i guess a block doesn't automatically block the talk page&#44 huh?,17,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,AI4WWBB2PNCKH,1.0898958244007988
Wikipedia,445280,i'll do so then. what's the procedure?,17,13,13,21,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,0.025268570389259927
Wikipedia,466450,having read your userpage&#44 it is unclear if you've ever actually '''been to''' south africa (or namibia for that matter) - but it is clear that you've made significant contributions. so first off&#44 thanks a lot for all your apparent great work&#44 and if i may ask&#44 how much time have you spent in south africa -- purely out of interest?,13,1,21,15,7,A233ONYNWKDIYF,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,AI4WWBB2PNCKH,-0.33694948067419606
Wikipedia,570562,i've noticed the commons message boxes on &lt;url&gt; and find their colours quite interesting. what do you think?,16,13,13,16,15,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.056204585922408713
Wikipedia,120942,thank you for caring re: my loss. we go on&#44 because it's all we can ever do&#44 y'know?,13,21,20,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,1.2950118919555469
Wikipedia,37554,why did you remove the pollution references on &lt;url&gt;. do you have a source which refutes this claim?,13,13,19,9,13,9,5,5,13,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AZOAW8JH5HJJK,AMSWIR4J9XEIJ,-0.65201365658078014
Wikipedia,436141,what is your take on the simpson's images problem ? should i remove them from your user page ?,13,13,17,13,21,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,0.38670870487029663
Wikipedia,300104,hey&#44 thanks for joining! have any ideas you wish to add to the project?,21,16,18,8,21,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,0.94595265558365327
Wikipedia,71498,who inherits the chiefship of &lt;url&gt; now? does ''legitimatio per subsequens matrimonium'' apply?,13,17,13,13,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,-0.15766486530496585
Wikipedia,558288,posted to &lt;url&gt;.  what category are you talking about?,13,13,13,13,13,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,ANVEDG15GV3QE,A29B522D0BX6HN,-0.2261149890602133
Wikipedia,619807,i think i have fixed this&#44 but i am not sure. where do i stand with use of publicity photographs&#44 created with the express intention of promoting someone or thing?,13,15,9,18,14,A233ONYNWKDIYF,A2WKPCZU4U110T,A302M81U0HM7RJ,A2LTFK382VHMWY,AZOAW8JH5HJJK,0.015935607651522431
Wikipedia,62865,hi debresser&#44 what's up? why are you doing what you are doing?,13,17,14,5,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1T5YMBH35PDBX,A2QH1BQA6GR48O,A2AMGE57IJVSHF,-0.51980355292412761
Wikipedia,70669,i have a quick question for you (i'm asking now since i am sure that this is going to be brought up either at the acr or the fac&#44 when i finally get there): you've added a \&#34pp.\&#34 for the citation given for the national defense authorization act of 2007&#44 but the rest of the article makes use of the \&#34p.\&#34 system. shouldn't the \&#34pp.\&#34 be changed to a \&#34p.\&#34 for conformity&#44 or is the use of the \&#34pp.\&#34 correct from the perspective of citation guidelines?,13,13,13,17,14,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2AMGE57IJVSHF,A3U7P73AIQVS9S,0.1913194186990497
Wikipedia,627249,if you feel you have a solid case&#44 you can report it &lt;url&gt;. just out of curiosity - can you provide a few examples (with links) of this behaviour?,16,17,11,17,10,A22SZHZTF72TRM,AO5E3LWBYM72K,A1434R69YV3Y3I,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,-0.077154449986890722
Wikipedia,125539,i am in the process of responding to your message on my talk page.  in the mean time&#44 did lochdale ever inadvertently expose his ip&#44 such as editing while logged out and then logging in and signing?,17,16,13,15,13,A1R4VG71V6XECZ,A2ULMYRKQMNNFG,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.029678132217362825
